season,date,team,points,division,conference
2014-15,2014-11-21,Carolina Hurricanes,0,Metropolitan,Eastern
2014-15,2014-11-23,Carolina Hurricanes,0,Metropolitan,Eastern
2014-15,2014-11-27,Carolina Hurricanes,0,Metropolitan,Eastern
2014-15,2014-11-29,Carolina Hurricanes,2,Metropolitan,Eastern
2014-15,2014-11-30,Carolina Hurricanes,0,Metropolitan,Eastern
2014-15,2014-12-03,Carolina Hurricanes,2,Metropolitan,Eastern
2014-15,2014-12-05,Carolina Hurricanes,0,Metropolitan,Eastern
2014-15,2014-12-07,Carolina Hurricanes,0,Metropolitan,Eastern
2014-15,2014-12-09,Carolina Hurricanes,0,Metropolitan,Eastern
2014-15,2014-12-12,Carolina Hurricanes,0,Metropolitan,Eastern
2014-15,2014-12-13,Carolina Hurricanes,0,Metropolitan,Eastern
2014-15,2014-12-17,Carolina Hurricanes,0,Metropolitan,Eastern
2014-15,2014-12-19,Carolina Hurricanes,2,Metropolitan,Eastern
2014-15,2014-12-21,Carolina Hurricanes,1,Metropolitan,Eastern
2014-15,2014-12-22,Carolina Hurricanes,0,Metropolitan,Eastern
2014-15,2014-12-24,Carolina Hurricanes,2,Metropolitan,Eastern
2014-15,2014-12-28,Carolina Hurricanes,0,Metropolitan,Eastern
2014-15,2014-12-30,Carolina Hurricanes,0,Metropolitan,Eastern
2014-15,2015-01-01,Carolina Hurricanes,0,Metropolitan,Eastern
2014-15,2015-01-03,Carolina Hurricanes,2,Metropolitan,Eastern
2014-15,2015-01-04,Carolina Hurricanes,2,Metropolitan,Eastern
2014-15,2015-01-07,Carolina Hurricanes,0,Metropolitan,Eastern
2014-15,2015-01-09,Carolina Hurricanes,2,Metropolitan,Eastern
2014-15,2015-01-11,Carolina Hurricanes,1,Metropolitan,Eastern
2014-15,2015-01-14,Carolina Hurricanes,2,Metropolitan,Eastern
2014-15,2015-01-17,Carolina Hurricanes,0,Metropolitan,Eastern
2014-15,2015-01-18,Carolina Hurricanes,2,Metropolitan,Eastern
2014-15,2015-01-20,Carolina Hurricanes,2,Metropolitan,Eastern
2014-15,2015-01-28,Carolina Hurricanes,2,Metropolitan,Eastern
2014-15,2015-01-31,Carolina Hurricanes,1,Metropolitan,Eastern
2014-15,2015-02-01,Carolina Hurricanes,0,Metropolitan,Eastern
2014-15,2015-02-04,Carolina Hurricanes,1,Metropolitan,Eastern
2014-15,2015-02-06,Carolina Hurricanes,2,Metropolitan,Eastern
2014-15,2015-02-08,Carolina Hurricanes,2,Metropolitan,Eastern
2014-15,2015-02-13,Carolina Hurricanes,0,Metropolitan,Eastern
2014-15,2015-02-15,Carolina Hurricanes,0,Metropolitan,Eastern
2014-15,2015-02-17,Carolina Hurricanes,2,Metropolitan,Eastern
2014-15,2015-02-18,Carolina Hurricanes,0,Metropolitan,Eastern
2014-15,2015-02-21,Carolina Hurricanes,2,Metropolitan,Eastern
2014-15,2015-02-22,Carolina Hurricanes,0,Metropolitan,Eastern
2014-15,2015-02-25,Carolina Hurricanes,2,Metropolitan,Eastern
2014-15,2015-02-28,Carolina Hurricanes,2,Metropolitan,Eastern
2014-15,2015-02-28,Carolina Hurricanes,2,Metropolitan,Eastern
2014-15,2015-03-03,Carolina Hurricanes,0,Metropolitan,Eastern
2014-15,2015-03-07,Carolina Hurricanes,0,Metropolitan,Eastern
2014-15,2015-03-08,Carolina Hurricanes,2,Metropolitan,Eastern
2014-15,2015-03-10,Carolina Hurricanes,1,Metropolitan,Eastern
2014-15,2015-03-12,Carolina Hurricanes,0,Metropolitan,Eastern
2014-15,2015-03-14,Carolina Hurricanes,0,Metropolitan,Eastern
2014-15,2015-03-15,Carolina Hurricanes,2,Metropolitan,Eastern
2014-15,2015-03-17,Carolina Hurricanes,1,Metropolitan,Eastern
2014-15,2015-03-19,Carolina Hurricanes,0,Metropolitan,Eastern
2014-15,2015-03-21,Carolina Hurricanes,1,Metropolitan,Eastern
2014-15,2015-03-23,Carolina Hurricanes,0,Metropolitan,Eastern
2014-15,2015-03-26,Carolina Hurricanes,2,Metropolitan,Eastern
2014-15,2015-03-28,Carolina Hurricanes,2,Metropolitan,Eastern
2014-15,2015-03-29,Carolina Hurricanes,1,Metropolitan,Eastern
2014-15,2015-03-31,Carolina Hurricanes,0,Metropolitan,Eastern
2014-15,2015-04-02,Carolina Hurricanes,0,Metropolitan,Eastern
2014-15,2015-04-04,Carolina Hurricanes,2,Metropolitan,Eastern
2014-15,2015-04-06,Carolina Hurricanes,0,Metropolitan,Eastern
2014-15,2015-04-07,Carolina Hurricanes,0,Metropolitan,Eastern
2014-15,2015-04-09,Carolina Hurricanes,2,Metropolitan,Eastern
2014-15,2015-04-11,Carolina Hurricanes,0,Metropolitan,Eastern
2014-15,2014-10-10,Chicago Blackhawks,2,Central,Western
2014-15,2014-10-12,Chicago Blackhawks,2,Central,Western
2014-15,2014-10-16,Chicago Blackhawks,1,Central,Western
2014-15,2014-10-19,Chicago Blackhawks,2,Central,Western
2014-15,2014-10-22,Chicago Blackhawks,2,Central,Western
2014-15,2014-10-24,Chicago Blackhawks,0,Central,Western
2014-15,2014-10-26,Chicago Blackhawks,0,Central,Western
2014-15,2014-10-26,Chicago Blackhawks,2,Central,Western
2014-15,2014-10-29,Chicago Blackhawks,0,Central,Western
2014-15,2014-10-30,Chicago Blackhawks,2,Central,Western
2014-15,2014-11-01,Chicago Blackhawks,0,Central,Western
2014-15,2014-11-03,Chicago Blackhawks,0,Central,Western
2014-15,2014-11-05,Chicago Blackhawks,2,Central,Western
2014-15,2014-11-08,Chicago Blackhawks,0,Central,Western
2014-15,2014-11-10,Chicago Blackhawks,2,Central,Western
2014-15,2014-11-12,Chicago Blackhawks,2,Central,Western
2014-15,2014-11-15,Chicago Blackhawks,0,Central,Western
2014-15,2014-11-17,Chicago Blackhawks,2,Central,Western
2014-15,2014-11-21,Chicago Blackhawks,2,Central,Western
2014-15,2014-11-23,Chicago Blackhawks,2,Central,Western
2014-15,2014-11-24,Chicago Blackhawks,0,Central,Western
2014-15,2014-11-27,Chicago Blackhawks,2,Central,Western
2014-15,2014-11-28,Chicago Blackhawks,2,Central,Western
2014-15,2014-11-30,Chicago Blackhawks,2,Central,Western
2014-15,2014-12-04,Chicago Blackhawks,2,Central,Western
2014-15,2014-12-06,Chicago Blackhawks,2,Central,Western
2014-15,2014-12-07,Chicago Blackhawks,2,Central,Western
2014-15,2014-12-10,Chicago Blackhawks,2,Central,Western
2014-15,2014-12-12,Chicago Blackhawks,2,Central,Western
2014-15,2014-12-14,Chicago Blackhawks,0,Central,Western
2014-15,2014-12-15,Chicago Blackhawks,2,Central,Western
2014-15,2014-12-17,Chicago Blackhawks,2,Central,Western
2014-15,2014-12-21,Chicago Blackhawks,1,Central,Western
2014-15,2014-12-22,Chicago Blackhawks,2,Central,Western
2014-15,2014-12-24,Chicago Blackhawks,0,Central,Western
2014-15,2014-12-28,Chicago Blackhawks,2,Central,Western
2014-15,2014-12-30,Chicago Blackhawks,2,Central,Western
2014-15,2015-01-01,Chicago Blackhawks,0,Central,Western
2014-15,2015-01-05,Chicago Blackhawks,2,Central,Western
2014-15,2015-01-07,Chicago Blackhawks,0,Central,Western
2014-15,2015-01-09,Chicago Blackhawks,2,Central,Western
2014-15,2015-01-10,Chicago Blackhawks,0,Central,Western
2014-15,2015-01-12,Chicago Blackhawks,2,Central,Western
2014-15,2015-01-17,Chicago Blackhawks,0,Central,Western
2014-15,2015-01-18,Chicago Blackhawks,0,Central,Western
2014-15,2015-01-21,Chicago Blackhawks,2,Central,Western
2014-15,2015-01-22,Chicago Blackhawks,2,Central,Western
2014-15,2015-01-29,Chicago Blackhawks,0,Central,Western
2014-15,2015-01-31,Chicago Blackhawks,2,Central,Western
2014-15,2015-02-01,Chicago Blackhawks,0,Central,Western
2014-15,2015-02-04,Chicago Blackhawks,0,Central,Western
2014-15,2015-02-07,Chicago Blackhawks,2,Central,Western
2014-15,2015-02-08,Chicago Blackhawks,2,Central,Western
2014-15,2015-02-10,Chicago Blackhawks,1,Central,Western
2014-15,2015-02-12,Chicago Blackhawks,1,Central,Western
2014-15,2015-02-14,Chicago Blackhawks,2,Central,Western
2014-15,2015-02-15,Chicago Blackhawks,2,Central,Western
2014-15,2015-02-19,Chicago Blackhawks,1,Central,Western
2014-15,2015-02-21,Chicago Blackhawks,0,Central,Western
2014-15,2015-02-22,Chicago Blackhawks,0,Central,Western
2014-15,2015-02-25,Chicago Blackhawks,2,Central,Western
2014-15,2015-02-27,Chicago Blackhawks,2,Central,Western
2014-15,2015-02-28,Chicago Blackhawks,0,Central,Western
2014-15,2015-03-03,Chicago Blackhawks,2,Central,Western
2014-15,2015-03-07,Chicago Blackhawks,2,Central,Western
2014-15,2015-03-08,Chicago Blackhawks,1,Central,Western
2014-15,2015-03-13,Chicago Blackhawks,2,Central,Western
2014-15,2015-03-14,Chicago Blackhawks,2,Central,Western
2014-15,2015-03-18,Chicago Blackhawks,2,Central,Western
2014-15,2015-03-19,Chicago Blackhawks,2,Central,Western
2014-15,2015-03-22,Chicago Blackhawks,0,Central,Western
2014-15,2015-03-23,Chicago Blackhawks,2,Central,Western
2014-15,2015-03-26,Chicago Blackhawks,0,Central,Western
2014-15,2015-03-28,Chicago Blackhawks,0,Central,Western
2014-15,2015-03-29,Chicago Blackhawks,2,Central,Western
2014-15,2015-03-31,Chicago Blackhawks,2,Central,Western
2014-15,2015-04-03,Chicago Blackhawks,2,Central,Western
2014-15,2015-04-03,Chicago Blackhawks,2,Central,Western
2014-15,2015-04-05,Chicago Blackhawks,0,Central,Western
2014-15,2015-04-08,Chicago Blackhawks,0,Central,Western
2014-15,2015-04-10,Chicago Blackhawks,0,Central,Western
2014-15,2015-04-12,Chicago Blackhawks,0,Central,Western
2014-15,2014-10-10,Colorado Avalanche,0,Central,Western
2014-15,2014-10-12,Colorado Avalanche,0,Central,Western
2014-15,2014-10-13,Colorado Avalanche,2,Central,Western
2014-15,2014-10-14,Colorado Avalanche,1,Central,Western
2014-15,2014-10-16,Colorado Avalanche,0,Central,Western
2014-15,2014-10-18,Colorado Avalanche,0,Central,Western
2014-15,2014-10-22,Colorado Avalanche,1,Central,Western
2014-15,2014-10-25,Colorado Avalanche,2,Central,Western
2014-15,2014-10-26,Colorado Avalanche,1,Central,Western
2014-15,2014-10-29,Colorado Avalanche,1,Central,Western
2014-15,2014-10-31,Colorado Avalanche,2,Central,Western
2014-15,2014-11-02,Colorado Avalanche,1,Central,Western
2014-15,2014-11-03,Colorado Avalanche,0,Central,Western
2014-15,2014-11-05,Colorado Avalanche,0,Central,Western
2014-15,2014-11-07,Colorado Avalanche,2,Central,Western
2014-15,2014-11-09,Colorado Avalanche,0,Central,Western
2014-15,2014-11-12,Colorado Avalanche,0,Central,Western
2014-15,2014-11-14,Colorado Avalanche,2,Central,Western
2014-15,2014-11-16,Colorado Avalanche,2,Central,Western
2014-15,2014-11-21,Colorado Avalanche,0,Central,Western
2014-15,2014-11-23,Colorado Avalanche,2,Central,Western
2014-15,2014-11-26,Colorado Avalanche,2,Central,Western
2014-15,2014-11-27,Colorado Avalanche,0,Central,Western
2014-15,2014-11-30,Colorado Avalanche,2,Central,Western
2014-15,2014-12-02,Colorado Avalanche,0,Central,Western
2014-15,2014-12-05,Colorado Avalanche,1,Central,Western
2014-15,2014-12-06,Colorado Avalanche,0,Central,Western
2014-15,2014-12-10,Colorado Avalanche,0,Central,Western
2014-15,2014-12-12,Colorado Avalanche,2,Central,Western
2014-15,2014-12-14,Colorado Avalanche,1,Central,Western
2014-15,2014-12-19,Colorado Avalanche,1,Central,Western
2014-15,2014-12-21,Colorado Avalanche,2,Central,Western
2014-15,2014-12-21,Colorado Avalanche,2,Central,Western
2014-15,2014-12-24,Colorado Avalanche,2,Central,Western
2014-15,2014-12-28,Colorado Avalanche,0,Central,Western
2014-15,2014-12-30,Colorado Avalanche,0,Central,Western
2014-15,2015-01-01,Colorado Avalanche,2,Central,Western
2014-15,2015-01-03,Colorado Avalanche,2,Central,Western
2014-15,2015-01-05,Colorado Avalanche,0,Central,Western
2014-15,2015-01-07,Colorado Avalanche,2,Central,Western
2014-15,2015-01-09,Colorado Avalanche,2,Central,Western
2014-15,2015-01-10,Colorado Avalanche,2,Central,Western
2014-15,2015-01-13,Colorado Avalanche,0,Central,Western
2014-15,2015-01-14,Colorado Avalanche,1,Central,Western
2014-15,2015-01-16,Colorado Avalanche,2,Central,Western
2014-15,2015-01-18,Colorado Avalanche,1,Central,Western
2014-15,2015-01-20,Colorado Avalanche,0,Central,Western
2014-15,2015-01-22,Colorado Avalanche,2,Central,Western
2014-15,2015-01-28,Colorado Avalanche,1,Central,Western
2014-15,2015-01-31,Colorado Avalanche,2,Central,Western
2014-15,2015-02-04,Colorado Avalanche,2,Central,Western
2014-15,2015-02-06,Colorado Avalanche,0,Central,Western
2014-15,2015-02-08,Colorado Avalanche,0,Central,Western
2014-15,2015-02-08,Colorado Avalanche,0,Central,Western
2014-15,2015-02-13,Colorado Avalanche,0,Central,Western
2014-15,2015-02-15,Colorado Avalanche,2,Central,Western
2014-15,2015-02-17,Colorado Avalanche,2,Central,Western
2014-15,2015-02-19,Colorado Avalanche,0,Central,Western
2014-15,2015-02-21,Colorado Avalanche,2,Central,Western
2014-15,2015-02-23,Colorado Avalanche,2,Central,Western
2014-15,2015-02-25,Colorado Avalanche,0,Central,Western
2014-15,2015-02-28,Colorado Avalanche,2,Central,Western
2014-15,2015-03-01,Colorado Avalanche,0,Central,Western
2014-15,2015-03-05,Colorado Avalanche,2,Central,Western
2014-15,2015-03-08,Colorado Avalanche,2,Central,Western
2014-15,2015-03-08,Colorado Avalanche,2,Central,Western
2014-15,2015-03-11,Colorado Avalanche,0,Central,Western
2014-15,2015-03-13,Colorado Avalanche,2,Central,Western
2014-15,2015-03-15,Colorado Avalanche,2,Central,Western
2014-15,2015-03-20,Colorado Avalanche,2,Central,Western
2014-15,2015-03-21,Colorado Avalanche,1,Central,Western
2014-15,2015-03-24,Colorado Avalanche,0,Central,Western
2014-15,2015-03-26,Colorado Avalanche,0,Central,Western
2014-15,2015-03-27,Colorado Avalanche,2,Central,Western
2014-15,2015-03-29,Colorado Avalanche,2,Central,Western
2014-15,2015-03-31,Colorado Avalanche,0,Central,Western
2014-15,2015-04-02,Colorado Avalanche,0,Central,Western
2014-15,2015-04-04,Colorado Avalanche,2,Central,Western
2014-15,2015-04-05,Colorado Avalanche,0,Central,Western
2014-15,2015-04-08,Colorado Avalanche,2,Central,Western
2014-15,2015-04-10,Colorado Avalanche,2,Central,Western
2014-15,2015-04-12,Colorado Avalanche,2,Central,Western
2014-15,2014-10-09,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2014-10-11,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2014-10-14,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2014-10-17,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2014-10-18,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2014-10-24,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2014-10-25,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2014-10-26,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2014-10-28,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2014-10-31,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2014-11-01,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2014-11-05,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2014-11-08,Columbus Blue Jackets,1,Metropolitan,Eastern
2014-15,2014-11-09,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2014-11-12,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2014-11-15,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2014-11-16,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2014-11-19,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2014-11-22,Columbus Blue Jackets,1,Metropolitan,Eastern
2014-15,2014-11-23,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2014-11-26,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2014-11-29,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2014-11-30,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2014-12-02,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2014-12-05,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2014-12-07,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2014-12-10,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2014-12-12,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2014-12-14,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2014-12-17,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2014-12-19,Columbus Blue Jackets,1,Metropolitan,Eastern
2014-15,2014-12-21,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2014-12-23,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2014-12-28,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2015-01-01,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2015-01-04,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2015-01-05,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2015-01-07,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2015-01-10,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2015-01-11,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2015-01-15,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2015-01-17,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2015-01-18,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2015-01-20,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2015-01-22,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2015-01-28,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2015-01-30,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2015-02-01,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2015-02-04,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2015-02-07,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2015-02-08,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2015-02-10,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2015-02-14,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2015-02-15,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2015-02-18,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2015-02-20,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2015-02-22,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2015-02-23,Columbus Blue Jackets,1,Metropolitan,Eastern
2014-15,2015-02-25,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2015-02-27,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2015-02-28,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2015-03-01,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2015-03-04,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2015-03-07,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2015-03-08,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2015-03-10,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2015-03-12,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2015-03-13,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2015-03-15,Columbus Blue Jackets,0,Metropolitan,Eastern
2014-15,2015-03-19,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2015-03-20,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2015-03-21,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2015-03-24,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2015-03-28,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2015-03-29,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2015-03-31,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2015-04-02,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2015-04-04,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2015-04-06,Columbus Blue Jackets,1,Metropolitan,Eastern
2014-15,2015-04-08,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2015-04-10,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2015-04-11,Columbus Blue Jackets,2,Metropolitan,Eastern
2014-15,2014-10-10,Dallas Stars,1,Central,Western
2014-15,2014-10-12,Dallas Stars,0,Central,Western
2014-15,2014-10-14,Dallas Stars,2,Central,Western
2014-15,2014-10-16,Dallas Stars,2,Central,Western
2014-15,2014-10-19,Dallas Stars,1,Central,Western
2014-15,2014-10-22,Dallas Stars,2,Central,Western
2014-15,2014-10-24,Dallas Stars,2,Central,Western
2014-15,2014-10-25,Dallas Stars,0,Central,Western
2014-15,2014-10-29,Dallas Stars,1,Central,Western
2014-15,2014-11-01,Dallas Stars,1,Central,Western
2014-15,2014-11-02,Dallas Stars,0,Central,Western
2014-15,2014-11-05,Dallas Stars,0,Central,Western
2014-15,2014-11-07,Dallas Stars,0,Central,Western
2014-15,2014-11-09,Dallas Stars,0,Central,Western
2014-15,2014-11-12,Dallas Stars,2,Central,Western
2014-15,2014-11-14,Dallas Stars,2,Central,Western
2014-15,2014-11-15,Dallas Stars,0,Central,Western
2014-15,2014-11-17,Dallas Stars,0,Central,Western
2014-15,2014-11-19,Dallas Stars,0,Central,Western
2014-15,2014-11-21,Dallas Stars,2,Central,Western
2014-15,2014-11-23,Dallas Stars,2,Central,Western
2014-15,2014-11-26,Dallas Stars,2,Central,Western
2014-15,2014-11-29,Dallas Stars,1,Central,Western
2014-15,2014-11-30,Dallas Stars,0,Central,Western
2014-15,2014-12-03,Dallas Stars,0,Central,Western
2014-15,2014-12-05,Dallas Stars,0,Central,Western
2014-15,2014-12-07,Dallas Stars,2,Central,Western
2014-15,2014-12-10,Dallas Stars,0,Central,Western
2014-15,2014-12-14,Dallas Stars,2,Central,Western
2014-15,2014-12-18,Dallas Stars,2,Central,Western
2014-15,2014-12-20,Dallas Stars,2,Central,Western
2014-15,2014-12-21,Dallas Stars,2,Central,Western
2014-15,2014-12-24,Dallas Stars,0,Central,Western
2014-15,2014-12-28,Dallas Stars,2,Central,Western
2014-15,2014-12-30,Dallas Stars,2,Central,Western
2014-15,2015-01-01,Dallas Stars,2,Central,Western
2014-15,2015-01-04,Dallas Stars,2,Central,Western
2014-15,2015-01-05,Dallas Stars,1,Central,Western
2014-15,2015-01-07,Dallas Stars,0,Central,Western
2014-15,2015-01-09,Dallas Stars,1,Central,Western
2014-15,2015-01-10,Dallas Stars,0,Central,Western
2014-15,2015-01-14,Dallas Stars,2,Central,Western
2014-15,2015-01-16,Dallas Stars,0,Central,Western
2014-15,2015-01-18,Dallas Stars,2,Central,Western
2014-15,2015-01-18,Dallas Stars,2,Central,Western
2014-15,2015-01-21,Dallas Stars,0,Central,Western
2014-15,2015-01-28,Dallas Stars,0,Central,Western
2014-15,2015-01-30,Dallas Stars,2,Central,Western
2014-15,2015-02-01,Dallas Stars,2,Central,Western
2014-15,2015-02-04,Dallas Stars,1,Central,Western
2014-15,2015-02-06,Dallas Stars,0,Central,Western
2014-15,2015-02-08,Dallas Stars,0,Central,Western
2014-15,2015-02-08,Dallas Stars,2,Central,Western
2014-15,2015-02-11,Dallas Stars,2,Central,Western
2014-15,2015-02-14,Dallas Stars,2,Central,Western
2014-15,2015-02-15,Dallas Stars,0,Central,Western
2014-15,2015-02-18,Dallas Stars,2,Central,Western
2014-15,2015-02-20,Dallas Stars,0,Central,Western
2014-15,2015-02-22,Dallas Stars,1,Central,Western
2014-15,2015-02-23,Dallas Stars,0,Central,Western
2014-15,2015-02-25,Dallas Stars,0,Central,Western
2014-15,2015-02-28,Dallas Stars,1,Central,Western
2014-15,2015-03-02,Dallas Stars,0,Central,Western
2014-15,2015-03-04,Dallas Stars,2,Central,Western
2014-15,2015-03-06,Dallas Stars,2,Central,Western
2014-15,2015-03-08,Dallas Stars,0,Central,Western
2014-15,2015-03-10,Dallas Stars,2,Central,Western
2014-15,2015-03-12,Dallas Stars,2,Central,Western
2014-15,2015-03-13,Dallas Stars,2,Central,Western
2014-15,2015-03-15,Dallas Stars,0,Central,Western
2014-15,2015-03-20,Dallas Stars,2,Central,Western
2014-15,2015-03-22,Dallas Stars,2,Central,Western
2014-15,2015-03-24,Dallas Stars,2,Central,Western
2014-15,2015-03-26,Dallas Stars,2,Central,Western
2014-15,2015-03-28,Dallas Stars,0,Central,Western
2014-15,2015-03-29,Dallas Stars,2,Central,Western
2014-15,2015-03-31,Dallas Stars,0,Central,Western
2014-15,2015-04-04,Dallas Stars,0,Central,Western
2014-15,2015-04-05,Dallas Stars,2,Central,Western
2014-15,2015-04-07,Dallas Stars,2,Central,Western
2014-15,2015-04-09,Dallas Stars,2,Central,Western
2014-15,2015-04-12,Dallas Stars,2,Central,Western
2014-15,2014-10-09,Detroit Red Wings,2,Atlantic,Eastern
2014-15,2014-10-11,Detroit Red Wings,0,Atlantic,Eastern
2014-15,2014-10-16,Detroit Red Wings,1,Atlantic,Eastern
2014-15,2014-10-17,Detroit Red Wings,2,Atlantic,Eastern
2014-15,2014-10-18,Detroit Red Wings,2,Atlantic,Eastern
2014-15,2014-10-21,Detroit Red Wings,1,Atlantic,Eastern
2014-15,2014-10-23,Detroit Red Wings,2,Atlantic,Eastern
2014-15,2014-10-25,Detroit Red Wings,0,Atlantic,Eastern
2014-15,2014-10-29,Detroit Red Wings,2,Atlantic,Eastern
2014-15,2014-10-31,Detroit Red Wings,2,Atlantic,Eastern
2014-15,2014-11-02,Detroit Red Wings,1,Atlantic,Eastern
2014-15,2014-11-05,Detroit Red Wings,0,Atlantic,Eastern
2014-15,2014-11-06,Detroit Red Wings,1,Atlantic,Eastern
2014-15,2014-11-08,Detroit Red Wings,2,Atlantic,Eastern
2014-15,2014-11-09,Detroit Red Wings,1,Atlantic,Eastern
2014-15,2014-11-15,Detroit Red Wings,2,Atlantic,Eastern
2014-15,2014-11-17,Detroit Red Wings,0,Atlantic,Eastern
2014-15,2014-11-19,Detroit Red Wings,2,Atlantic,Eastern
2014-15,2014-11-21,Detroit Red Wings,2,Atlantic,Eastern
2014-15,2014-11-23,Detroit Red Wings,0,Atlantic,Eastern
2014-15,2014-11-25,Detroit Red Wings,2,Atlantic,Eastern
2014-15,2014-11-27,Detroit Red Wings,2,Atlantic,Eastern
2014-15,2014-11-29,Detroit Red Wings,2,Atlantic,Eastern
2014-15,2014-11-30,Detroit Red Wings,2,Atlantic,Eastern
2014-15,2014-12-03,Detroit Red Wings,0,Atlantic,Eastern
2014-15,2014-12-05,Detroit Red Wings,2,Atlantic,Eastern
2014-15,2014-12-07,Detroit Red Wings,2,Atlantic,Eastern
2014-15,2014-12-07,Detroit Red Wings,2,Atlantic,Eastern
2014-15,2014-12-11,Detroit Red Wings,1,Atlantic,Eastern
2014-15,2014-12-13,Detroit Red Wings,1,Atlantic,Eastern
2014-15,2014-12-14,Detroit Red Wings,0,Atlantic,Eastern
2014-15,2014-12-17,Detroit Red Wings,1,Atlantic,Eastern
2014-15,2014-12-20,Detroit Red Wings,0,Atlantic,Eastern
2014-15,2014-12-21,Detroit Red Wings,1,Atlantic,Eastern
